facebook_corpus_msr_233791,जंगलों में बमबारी के साथ एक बम नोयडा ndtv स्टूडियो पर गिरे-कुछ नक्सली वहाँ भी हैं !, Overtly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233792,Maf Karna par Sanjay ji jese samajik karykarta ko Bolo ki apne bachho ko lekar un jawano ko jagha jaye jo bechare apne pariwar ko chodkar mare jate hai naksaliyo ki haath or ye log I. Naksaliyo par daya dikhaye huye bolte hai ki goli ka Jawab goli nahi hona chahiye...., Overtly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233793,Dono party ke bas ki nahi hai . They are useless. This time BJP has also shown that it is same what congress is., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233794,Sambit patra ji There is no need to think about these naxalies. Just finish them  #army action, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233795,E log apni relio k liye jubrjast securty kar te hai or ya ha pe javan sahid ho rhe.., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233796,Aap ek baar fojiyo ko naksalbaad ma duty de app rajniti kam kare rajniti se wa bapies nhi ayage, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233797,Hmare Sena k pass Kai achcha buletpruf jakket nhi  mai dekh rha hu khuley head ghum rha hai, Non Aggressive ,- 
facebook_corpus_msr_233798,Rohit ji sambit ji se kahiye ki mujhe hier karle as  the planner. Kahoon khol raha hai Sir. I promise that I can make the plans for solving the problems. I am serious Sir. Jai Hind, Non Aggressive ,- 
facebook_corpus_msr_233799,Ye log kavi bete ko kv bhej ke dekhe tab pata chale ga mehant kisko kahte hai, Non Aggressive ,- 
facebook_corpus_msr_233800,Is desh ka naas kar diya in netao ne.  Kbhi bhi terrorisiom ke khilaf ek nhi ho skte, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233801,Ye log kuch nahi karenge bs kursi garam karenge asli naksli yahi hai raj neta, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233802,"हमारे हाथों में नौ-नौ चूड़ियां हैं,👊 जरा ठहरो जवानो, मजबूरियां हैं.! 😒       राजनाथ जी👈 यह बात तो मनमोहन सिह भी करते थे 😁 मत खरीदो हथियार अगर चलाने नही तो😁😁", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233803,Rohit her Inhe boliye  ki ek dooshre per Dosha Ropan Karna bund Kare aur positive  such se gal nikalne ka kaam kare, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233804,Aakhir hamara ministers ki kya majboori ha ki.crpf army ko karwai kyo nahi karna data, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233805,Aaj india world ma super power ki tara taji sa aaga ja raha ha.aur hum apna ghar ma he apna logo sa crpf mar raha ha, Non Aggressive ,- 
facebook_corpus_msr_233806,Bat nhi Karo rajnetao Kam Karo naksliyo se nipto inhe muh tor jabab do Indian army ko bhejo chhatisgarh me, Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_233807,"मेरी नींद को दिक्कत न भजन से और न अजान से है मेरी नींद को दिक्कत ""पिटते हुए जवान"" और खुदकशी करते "" किसान "" से है।..", Non Aggressive ,- 
facebook_corpus_msr_233808,Ye kab take chalta rahega koi action Kyo nhi chahe j& k ho ya her jagha failure of government samit patara sirf bhasan hi dete h, Covertly Aggressive ,Geographical Aggression 
facebook_corpus_msr_233809,दुखी हू!और मै नही एक पिता एक मां एक भाई का दिल बोल रहा है....... काश जवानो के जगह 26 #भ्रष्ट_नेता मरे होते तो देश मे भ्रष्टाचार थोड़ा कम होता.., Non Aggressive ,- 
facebook_corpus_msr_233810,इन नेताओं को बिना सुरक्षा के नक्षलबाद बाले इलाके में 1 दिहले लिए छोड़ दो ।फिर ये लोग न्यूक्लिअर बम्ब भी फेंकने को तैयार हो जाएंगे।, Non Aggressive ,- 
facebook_corpus_msr_233811,"राजनाथ सिंह अाज तक के गृहमंत्रियों में सबसे कमजोर अौर अस�फल गृह�मंत्री साबित हो रहे है, इन्हें इस पद को छोड़ देना चाहिए ।", Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233812,उड़ी हमला हुआ तब बी यही हुआ और आज बी यही हो रहा है सब से पहिले मीडिया और राजनीतिक खेल खत्म करो वरना कुछ नही हो सकता हमारे जवानों की जान की कोई परवाह नही है मीडिया और राजनीतिक खेल में, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233813,Sach baat jin maa baap bhan or patni or bachho k father gae wo wapis aayghe kya ji... Sarkar enko bnati h or fir mare jaate h nojwan bhart maa k orr nirdos bachho ko... News bi sarkar ki behas krti h ji order lyne k ley nhi ladtte ki ye hoe kyonki nai news bnani h, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233814,Kisi ko pranam krne ki ichchha Hoti h to main Z NEWS chenal pr debate dekhkr Rohit sardana ko pranam kr Deta hu. O Jis trh se nispks debating krte h . Aaj nkslite pe debet ho rhi thi aur dono partiyo bjp congres ko dhote huye dekhkr unko bar bar Naman krta hu., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233815,"घाचीं रे घांची रे, ओ प्रीत साड़ी साचीं , असें कुरसी नीओ शडनी , सुकमाँ ते कसमीर दी गल्ल, ओ गल ओई गई  पूरानी ,", Non Aggressive ,- 
facebook_corpus_msr_233816,Sandeep patraji act nahi action apna nara hai.or koi tulna mat karo action dukhavo ye babat me to aap fail ho.muje dukha se ye kahena pad raha hai kyoki mai bhi kuttar modi  bhakt hu.or pavan tu to bol hi mat tum madhar c....do ki vajah se hi naksalvad or aatankvadi peda hua hai, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233817,Hone do sir apne log hai? Hone do kisi ka ghar barbad hota to neta log ninda wali karywahi kar rahe na wo to apne ghro me safe hai meri bat yad rakhna ak din LTT  jesa hoga tab kon si karywahi karte hamare neta  us pariwar se pucho jisne apna bhai beta bap khoya, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233818,"कितना दिन तक चलता रहेगा ,सरकार इस के बारे मैं क्या कर रहा है क्या सरकार का हैण्ड बांध है", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233819,"Rohit sardana stop shedding crocodile tears. Your debate is only for TRP and exhibit your vocabulary. In TV debates, every one is sitting in TV as much you are sitting. Stop this rant ""TV mae baitke"". Go to their office and talk without camera and note down the same and read in front of your TV.", Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233820,राजनाथ सिंह को जिम्मेदारी लेते हुए पड़ छोड़ देना चाहिए । ये मोदी के कार्यो पर पानी फेर रहा है, Non Aggressive ,- 
facebook_corpus_msr_233821,Congress walo se ye puchiye ki wo support kyo krta h terroristo ka kaha Nara lagta h waha pe to Congress wale sbse phle chle jate h us time kyo ni sochte h ki hm support kyu kr rhe h, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233822,"Atankbadi ke lye cctv camara lagya jye pura jk and chattisgarh me lagya jye or gangle ,gawo or jitne v muslaman pathar marne walo h 5 se 10 sal ki Gail hone chye or kanun bana chye atankvad ko ghar kr maro", Overtly Aggressive ,Racial Aggression 
facebook_corpus_msr_233823,Inse puccho Naklashliyo ka khatma kb hoga or hmare jvano ki Shurksha Chahiye puri ye kya jane, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233824,जम्मू और छत्तीसगढ़ दोनों राज्यो में आपकी सरकार (BJP) और केंद्र में भी आपकी सरकार और आप लोग चाहते हो जवानों के हालात के लिए Congress को दोष दे! Then U r totally failed ..., Non Aggressive ,- 
facebook_corpus_msr_233825,"टीवी पर बैठ कर बोलने से दुःख नही होता है, दुःख उनसे पूछो जिनके घर आज ""चूल्हा""नहीं जला", Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233826,Modiji aye tab se india me aek lion aaya aesa lagata tha to fir jo Javan chal base he unki shadat our parivar ka dukh dekhake hi aatankiko khatam karo. Bate bahot ho gai.   Hi Sab lagavo ki kit ane ab tak Javan shahid huve. Please something do it. Jay hind, Covertly Aggressive ,Communal Aggression 
facebook_corpus_msr_233827,Zubair khan u r duffer from Porkistan. Even naxalites in India r moozlims., Covertly Aggressive ,Geographical Aggression 
facebook_corpus_msr_233828,राजनाथ सिंह पूरी तरह fail है...देश को उनका इस्तीफा चहिये.बहुत हो गयी आराम की मन्त्रीगीरी..अन्यथा 2019 मॆ जनता सब फूल and फाइनल कर देगी ।, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233830,These spokespersons take all obligations from their respective parties. They will come out with all sort of talks to defend it. It'll not lead us anywhere. Report report report it so many times that these acts are not forgotten. Lives of our jawans are not that important to these political puppets.., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233831,भारत के दो बड़े खतरनाक बम को छत्तीसगढ़ सरकार ने नक्सली हमले में उपयोग किया (1)कड़ी निंदा (2)ठोस कदम इन दो बमो से नक्सली समाप्त हो जाएंगे।।, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233832,"Aaj congressi bhi bol rahein hai, wah wah  JNU ke naksali ko toh puchkarte ho", Non Aggressive ,- 
facebook_corpus_msr_233834,Congress party j n u  jake rahul gandi desh ke khilap nara lagane walo ke support karta hai., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233835,Kadi kaywai hogi etna bol ke palla chad lete hai 2ya 4 din bad janta bhul jati hai ha ha ha, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233836,Hello sir I have a question  ?  Why media play with the   our soldier   life. This fucking congress  always  bring obstacle  in the process.  I have only one words to says give freehand to our soldiers  and media provide  clue abut the places. Then there will  be a solution., Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_233837,"बहुत नाराज हैं लोग, बोले, #RajnathSingh का नाम निंदा-नाथ सिंह होना चाहिए?", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233838,बोर्डर पुरे सील हो गद्दारों को सिर्फ और सिर्फ फांसी ।। यही हल है ।। इन गति विधियों को अंकुश तभी लगेगा ।।, Covertly Aggressive ,Curse / Abuse 
facebook_corpus_msr_233839,"Akhir kab tak ham Apna sainik khote rahenge, Sarkar inlogo (naxal,terrorist)  k samne Itna kamjor q ho jate hain,ye political mudda hai jispe har bar har party apne ajenda me samil karte hain, pr isko khatm karne k liye kuch v Kadam nhi uthana, akhir q, we have to take strong action on this", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233840,सरकार को चाहिए की सख्त कदम ले समर्थक को फांसी जैसी सजा मिले ।।  और जो नक्सली बने है उनको बसाया जाए ।।, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233841,Tell to to REVENGE....We r the 5th largest army in the world.... Can't we handle bloody naxals???, Non Aggressive ,- 
facebook_corpus_msr_233842,Aab to had ho gye h apne sena ke javan khote j rahe h or vohe ghese pete baste karte h, Non Aggressive ,- 
facebook_corpus_msr_233844,सर एक बात पूछना चाहुगा जब गिल यहाँ आये थे उन्हें राज्य के मुख्यमंत्री ने कहा आप मस्ती करिये वेतन लीजिये इन सब में मत पड़िये।कल्लूरी को क्यों हटाये, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233845,सर एक बात पूछना चाहुगा जब गिल यहाँ आये थे उन्हें राज्य के मुख्यमंत्री ने कहा आप मस्ती करिये वेतन लीजिये इन सब में मत पड़िये, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233846,सर एक बात पूछना चाहुगा जब गिल यहाँ आये थे उन्हें राज्य के मुख्यमंत्री ने कहा आप मस्ती करिये वेतन लीजिये इन सब में मत पड़िये, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233847,Main solution 2 dis problem  Communicate wid locals  Local police support  N prepare proper network n maps of jungles, Non Aggressive ,- 
facebook_corpus_msr_233848,मुद्दे पर ऐ और मूल समस्या की बात करो। मरने जीने का सवाल नहीं है। सबको मार के क्या समस्या हाल हो जाएगी? उनकी समस्या को देखो उनका शोषण बंद करो।, Non Aggressive ,- 
facebook_corpus_msr_233849,पहले क्या हुआ था;  आज भाजपा सरकार नक्सलियो के विरुद्ध क्या करने जा रही है यह देश की जनता जानना चाहती है ।, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233850,आज नक्सलियों पर #मोदी और #राजनाथ ने भारत का सबसे बड़ा बम #कड़ी_निंदा_बम गिरा दिया अब देखना कैसे नक्सली तड़प तड़प के मरेंगे।, Non Aggressive ,- 
facebook_corpus_msr_233851,आज भारत नै दुनिया का सबसे बड़ा बाेम का हमला किया बाेम का वजन अमैरीका का बाेम से दगना है 20हजार टन बाेम डाला है आंतकवादी ओर पथरबाज और नकसलवादी पै बाेम का नाम है नींदा जय हो जय श्री राम, Non Aggressive ,- 
facebook_corpus_msr_233852,हिंदुस्तान हथीयार कि बडी खरीदारी करैहै सालु मालुम नहि पडता है किसके लिए करतै है आंतकवादी के लिए के भरसटचार के लिए, Overtly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233853,3 साल सै राजनाथ अकले हर सैनिक मरने पर नींदा करते हैं फिरभी नताे आंतकवादी समजतै है नताे नकसलवीदी समजतै है न पथरबाज, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233854,Same you modi ji and rajnath sir iske Liya humane apko vote nhi diya badla chayia ab, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233855,Aur yha pe jo bol rhe h unko bolo agar himmmat h to ek raat army camp me nikal ke dokhao, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233856,Inko pta nhi h aaj wo kiski wajha se yha saanti se debat kar rhe h, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233857,App savi chup rho kisi ko ngi pta desh ke 26 jawan kis trha sahhedd huwe h, Non Aggressive ,- 
facebook_corpus_msr_233858,Aur netao ke pass siwa rajniti ke siwaa koi hal nhi h army ko free kro aur 2 din me ilaaj dekho, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233859,नक्शलवादी घटना निश्चितरूप से चिन्ताजनकघटना है इस पर राजनीति नहीं} होनी चाहिए मिलकर हल खोजना चाहिए किन्तु काग्रेस इतनी बेशर्म पार्टी है इसने60 साल के शासन मे हल निकाला नही और वर्तमान सरकार को काम करने से डिरेल करने की कोशिश करती है।, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233860,सेनाको खुली छूट दे दो नहीं तो मोदी कुर्सी छोड़ो। बिपक्ष अगर सेना के काम का बिरोध करेगा तो जनता उसे भी जवाब देगी। अब हद होगई भाजपा और काग्रेस में कोई अंतर नहीं दिख रहा हे। अब तर्क नहीं कारवाही चाहिए।, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233861,पात्रा जी मानवा धिकार का जनक अमेरिका अपने देश की सुरक्षा के लिए गोली मार देते हैं। तो क्या सरकार इस बहाने अपने देश की जनसँख्या कम कर रही है क्या। आखिर कब तक लोग यूँ ही मूली गाजर की तरह कटते मरते रहेंगे। कोई ठोस कदम उठाएं।, Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_233862,are aap chunav hi ladlo kyuki aap dono hi bade wale h sambit patra aap to apne aap ko bahut samajhdar samjhte ho yar kya h ye or ye badla liya jayega is sentence ko change kar do   band karo ye sab   or armed forces ko power do aap    apni dukano ko band kar lo aap, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233863,Jung pahle desh me hi ched do. Dusman desh ke andar hi he. Use khatam karo. Who is financing them ? Koi movement   fund bigur nahi chalti. First closedown all financial support ., Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233864,Sarkar akhir kab tak sahti rahegi ab bahut ho gaya Sarkar ko ab aise logo ko kuchal dena chahiye. Jay Hind., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233865,"देश के हरेक नेता-मन्त्रियों के औलाद को फौज मे भर्ती होना पड़ेगा, ये कानून बनाना होगा। तब पता चलेगा ये नेता कितना देशभक्त है।", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233866,अबे कलंकित कांग्रेस तु बोलने लायक नही है, Non Aggressive ,- 
facebook_corpus_msr_233867,"मै दावे से कह सकता हूँ की कोई भी नेता ,सरकार नक्सलवाद ,आतंकवाद को खत्म करना ही नही चाहता है।वरना क्या नही हो सकता है।", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233868,Kya jawan aise hi shaheed hote rahenge aur sarkar har baar kewal ninda hi karti rahegi kya hamari jindagi ki koi keemat nahi, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233869,Note Bandi ke faake marne walo ke Gaal pe tamacha hai... Rajnetao sudhar jaoo...., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233870,Home minister ko action Lena chahiye na ki nindA kerna chahiye is ka sleeper cell nakam ker dete ho but naksali ka nhi iska mtlb kya hua, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233871,Zee news h koi sarkaari news channel nahi sarm aani chahea zee news ko Jo aise sthiti m bhi support kar rahi h, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233872,@PrachiP988 25 जवान नक्सलवादियों ने खत्म कर दिये बहुत ही दुखद घटना और भाजपाई नेतागण मज़े में फ्रीलेन्सर भ�, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233873,Aap ke ghar bale nahi mar rahe h na is liye aap log sirf ninda hi karte rahiye, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233874,Bat sahi h ki hm apne desh k naksaliyon s nhi nipt sk rhe h to terrorist s kese bachenge how😠😠😠, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233875,"जब तक असमानता दूर नहीँ होगी, आदिवासियों के साथ शोषण होगा, सुकमा जैसी घटना होते रहेगी!", Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233876,कौनसी असमानता की बात कर रहे वो देश के syestm से परेशान है देश के संविधान से सहमत नही है क्यू की उस संविधान से उन्हें अब तक उन्हें इंसाफ नही मिला शोषण मुगल और ब्रिटिश राज में होता था उनखा शोषण होता तो वो आर्मी की नही मारते जो उनखा शोषण करता उसे मारते वो देश के systm से परेशान है सविधान से परेशान है, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233877,To manuwadi se mil jayega, Non Aggressive ,- 
facebook_corpus_msr_233878,Kya baat karte hai, Non Aggressive ,- 
facebook_corpus_msr_233879,Jo log sirf amiro Ko dekhte hai o kabhi nhi garibo Ko dekhte hai, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233880,Unko jamino Ko kabja karke amiro Ko de deto ho or garibi ki baat karte hai, Non Aggressive ,- 
facebook_corpus_msr_233881,निंदा नहीं उन्हें खोजो और जिंदा जलाओऔर पुलिस को साथ रखो।DGभी IPS नहीं उनके केडर से बनाओ।, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233882,राजनीतिक कारण हैं देश में बिपक्ष अपनी राजनीतिक को कैसे छोड़ दे अव हल़ला मचा रहे  हैं सैनिकों ने 25 मार दिये  होता मोदी ने निदोश मरवा  दिये, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233883,Or hamare kitne sainik mare jayenge ydi yaha pe kuch nhi kar sakte to bahar me kya kar payenge. Pachwi saabse bri sena hai hmari pure duniya ki.., Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233884,Aise bewkufo ko kyon bulate ho jo debate ke nam pe ek dusre ki tang khhichte h, Non Aggressive ,- 
facebook_corpus_msr_233885,"राजनिति कब तक होती रहेगी, ये सब कब तक चलता रहेगा ये कडी निन्दा ओर श्रद्धांजलि हो गया कोई समाधान कारक उपाय करिये", Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233886,Kuchh nahi kar sakte tum log bas.. Hath pakad K baithe raho, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233887,First of all finish these so called intellectual who are supporting anti-national, Non Aggressive ,- 
facebook_corpus_msr_233888,Jnu ko tala lagao left Congress ye sab kar rahain hain, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233889,Kuch nahi hoga... 2-4 din sab chliaange media opposition sab log.. fir sab normal., Non Aggressive ,- 
facebook_corpus_msr_233890,Loss of our soldiers is a national loss.The protectors r killed n the killers stand protected.We r worried how far the nation will bear such burden of songs without substance., Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233891,BC apne time pe sabki safai ki hkti to aaj tumhari hi sarkar hkti hamare modi. ji. ko Gujarat chor ke delhi nai aana padta, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233892,पवन खेड़ा अपनी पार्टी के लिए  खुद भी नक्सली  बन सकता है जैसा बोल के तरिके से मालुम चल रहा हे ये लोग खुद नक्सल को बढ़ावा दे रहे है ।, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233893,सबसे पहले राजनाथ सिंह को भगाए । जनता तो राजनाथ को चाहते नही फिर भी उनको गृह मंत्री बनाए सेन्टर सरकार ने वो बस निन्दा मंत्री रह गए है ।, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233894,sab sali ko ulta karke goli marna chaiye... i request to govt. please give order to military.., Overtly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233895,"Varatea sana ko moka do,des ki ak bemari he jenko s. r. p f. or army army aksat strik karo or khatom Koro,pls pls pls pls modi ji,jo ab tak koi nahi Kar pay  woo ap karke dekhow.apse sare dase baseo ka ek varosa he.ap hamra varosa ko mot toro.pls sir do somthink.pls.", Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_233896,Rahit ji in neta ke bacho ko plz crpf main bharti krana anivarya kr do ek bhi neta nahi bnega, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233897,Y hindu aanthak wadi inko gali maro y hamre desh ko nuksaan pahucha rhe h phele inko maro baad m bahar walo ko dekhe ge, Overtly Aggressive ,Communal Aggression 
facebook_corpus_msr_233898,ज़ी न्यूज़ जैसे दलाल चैनलो ने संघियो को बढ़ा रखा हैं॥ ऐसे न्यूज़ चैनल को ban करना चाहिए ॥ ऐसे न्यूज़ चैनल देश के लिए आंतकवादी की तरह काम कर रहे हैं ॥, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233899,Shut at side order ki jiya sir Government kiya kar rahe hain aisa to Hamare sab Jawan Sahid ho jeyanga, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233900,aap kuch bhi nahi kar rahe hi hamne BJP ko is liye vote nahi diya ki TV par sahido ka majak urao, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233901,desh ke dushmanon se bharatvarsh hamesha chhalni hua hai desh ke gaddaron ko jaanboojh kar kyu chhoot de di jaati hai deshbhakt kyu apna sarvasva balidaan karte aa rahe hain ab to lagaam lagao deshbhakton ke jaan ki keemat ada kare desh ke karndhaar maaf nahi karenge ab gaddaron ko vande matram jay hind ki sena jay hind, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233902,Kya hai ye ninda ninda ninda ninda what nonsense bhagao in sabko yeha se faltu me mood kharab kr rhe sab ke sab, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233903,Netao ke ghar vale ko bhejo tabhi malum padega ki sahadat Kya hoti he, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233904,देश के पास इतनी फौज होते हुए भी तमाशा देख रहे है जवान शहीद हो रहे है सर्जिकल स्ट्राइक करके बहुत खुश् हो रहे थे, Overtly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233905,Kya h ye sala jab hamre jawan Mar jate h to har bar debat  hi debat is debat se kuchh honewala nhi h ye samghnewalo me se ni h, Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_233906,Congress walo ko to buao hi mat debat me ye terrorist supporter h isse puchiye ki jnu me Rahul gandi kya krne gye the, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233907,Ye Congress wala kya bol rha aasu to bahate ho salo jnu me ja ke kya krte h ye Congress walo avi 5ko goli maro fir dekho Congress ki reaction, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233908,राजनाथ सिंह का इस्तीफा बेहद जरूरी है और नैतिकता के आधार पर राजनाथ सिंह स्वयं इस्तीफा देवें।, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233909,नक्सली हमले में शहीद जवानों को सलाम और जो ज़ख़्मी है उनके जल्द ठीक होने की दुआ करते है, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233910,"ye poltical gapori logo ko mat bulao sir ,inka beta thore na mara hi ,ye to maja le rahe hi Ac me baith kar", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233911,En k bacho ka kya hoga ab or kitne marwane ki soch rhi h sarkar ab kro kar k dikhao tik h khatm kro des k dusmano ko, Overtly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233912,"Air force ko lagao aur bomb girao ,jaise srilanka ne LTT ke khilaph kiya tha", Overtly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233913,Ab bate band kro or kuch kar k dikhao bhut bardash kr liye jin k sahid ho gye un pe kya gujar rhi h unka dard koi nhi samz sakta h, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233914,Shanti shanti.....Kadi ninda sarkar ki kamjori hai. We never expected this from Modi Govt., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233915,Request Mr Pawan Khera to wait for his turn and he should not politicise such a serious matter just for scoring numbers. For a long time his party was in power., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233917,इस कांगी खेड़ा के मुँह में लट्ठ डालो। भोंकता रहता है बीच मे।कोई एक बोले तो हमे भी समझ आये !!, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233918,Inko ye kab samajh me aayega k sirf nidda karne se kuch nahi hoga aap nidda mat kariye sidha action lejiye, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233919,Modi aur rajnath  kab tak ninda karenge fir aap aur Manmohanj  me koi fark to  nahi  hai na ., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233920,Agar congress government hoti to bjp Bale pure desh me hahakar macha dete sharm aana en logon ko doob kar mar jana chahiye, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233921,Congress aur BJP se upar uth ke soch lo mere desh ke netaon..🙏🙏🙏, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233922,"इसमें ISI का हाथ है, उसमे चीन का हाथ है, इसमें नक्सलियों का हाथ है, उसमें आतंकियों का हाथ है, तो आपका हाथ सिर्फ अपना पकड़ के हिलाने के लिए है गृहमंत्री जी?😕✌ ~ घोर कलयुग", Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_233923,Government is weak. Not taking strong actions against these anti nationals., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233924,Jawan ko mar rahe hain aur ham hatyare ko Indian kah kar bacha rahe hain !, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233925,PAWAN KHEDA AAJ CHILLA RAHA HAI...60 SAAL TAK CONGRESS NE KYA KIYA??, Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_233926,Jb jaan jawano ki hi jaani hai toh unhi ko adhikar milna chahiye aatankwad or naksliyo se niptne ka...Army ko hi power milni chahiye netao ko nhi kyuki ye sirf baate krte hai...., Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_233927,Is bar v netao ki traf se sirf shok aur ninda hogi aur t.v pr debet hoga.fir bate purani ho jayengi, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_233928,Saath shaal tak jo log  malaai khaye hain  ye sab usi ka natija hamaare desh ke jawan uski keemat chuka rahe hain, Non Aggressive ,- 
